"ID","Date","Price (GBP)","Market Cap (GBP)","Total Volume","% 24hr Change","% 7d Change","Class"
"2020","2018-11-09 00:00:00","4967.612318192589","86289682060.719","1838794452.0459497","-0.81","1.24","decrease"
"2021","2018-11-10 00:00:00","4944.7116764189095","85915320746.126","2087008301.5759928","-0.46","-0.17","decrease"
"2022","2018-11-11 00:00:00","4955.522999051597","85785160841.73985","1288866355.334237","0.22","0.63","increase"
"2023","2018-11-12 00:00:00","4973.032827825368","86389099444.96231","2275157642.123462","0.35","1.85","increase"
"2024","2018-11-13 00:00:00","4987.661114868307","86651758772.35794","2062849112.4525974","0.29","1.55","increase"
"2025","2018-11-14 00:00:00","4912.713268085846","85352130024.22316","2221119520.880558","-1.50","-0.51","decrease"
"2026","2018-11-15 00:00:00","4457.283717928618","77451709715.7124","4381666788.028097","-9.27","-11.00","decrease"
"2027","2018-11-16 00:00:00","4454.529248849976","77417363781.569","3902612971.1978908","-0.06","-10.33","decrease"
"2028","2018-11-17 00:00:00","4369.146073925519","75813506279.61777","2520754791.1351166","-1.92","-11.64","decrease"
"2029","2018-11-18 00:00:00","4360.762398554739","75779177535.31963","1967158580.6006963","-0.19","-12.00","decrease"
"2030","2018-11-19 00:00:00","4394.032059668445","76458250670.02303","1887792675.8454332","0.76","-11.64","increase"
"2031","2018-11-20 00:00:00","3802.3682887131313","66282763574.62248","4764448858.814617","-13.47","-23.76","decrease"
"2032","2018-11-21 00:00:00","3480.776808579458","59908238922.214134","4938760892.51447","-8.46","-29.15","decrease"
"2033","2018-11-22 00:00:00","3611.305921192449","62904592351.34994","3382784335.8800054","3.75","-18.98","increase"
"2034","2018-11-23 00:00:00","3345.1654703276768","58648556162.16302","2372726703.042945","-7.37","-24.90","decrease"
"2035","2018-11-24 00:00:00","3414.1171656536208","59376123986.18776","2745879215.595484","2.06","-21.86","increase"
"2036","2018-11-25 00:00:00","3038.6358390036203","52847750496.05921","2429752543.569711","-11.00","-30.32","decrease"
"2037","2018-11-26 00:00:00","3152.8661973159037","54879176871.88967","4079203922.360229","3.76","-28.25","increase"
"2038","2018-11-27 00:00:00","2974.821310316043","52127652775.525215","3630496594.4324913","-5.65","-21.76","decrease"
"2039","2018-11-28 00:00:00","3009.2826983768537","52436931382.27697","3179733713.928144","1.16","-13.55","increase"
"2040","2018-11-29 00:00:00","3327.07171092055","57985344481.94994","3877823987.900694","10.56","-7.87","increase"
"2041","2018-11-30 00:00:00","3348.261703610108","58212161682.937614","3374698843.0819173","0.64","0.09","increase"
"2042","2018-12-01 00:00:00","3143.616679031482","54656947352.685684","3142122281.4265156","-6.11","-7.92","decrease"
"2043","2018-12-02 00:00:00","3285.2962090435663","57303162620.140495","2496682688.759491","4.51","8.12","increase"
"2044","2018-12-03 00:00:00","3234.720739710541","56297118570.57113","2542772068.732494","-1.54","2.60","decrease"
"2045","2018-12-04 00:00:00","3047.8444748017755","53030399236.29158","2458535309.530289","-5.78","2.45","decrease"
"2046","2018-12-05 00:00:00","3100.7048113297","53930168183.80431","2559931811.7284155","1.73","3.04","increase"
"2047","2018-12-06 00:00:00","2946.725186393846","51332973820.622","2372029210.886077","-4.97","-11.43","decrease"
"2048","2018-12-07 00:00:00","2713.1830024120777","47237737004.34536","2874193206.1663313","-7.93","-18.97","decrease"
"2049","2018-12-08 00:00:00","2677.5486847501415","46621242074.58521","4118765210.8760653","-1.31","-14.83","decrease"
"2050","2018-12-09 00:00:00","2690.2605653142077","46760836958.9608","2694579447.4072437","0.47","-18.11","increase"
"2051","2018-12-10 00:00:00","2790.431251142503","48595533245.38426","2309369646.854206","3.72","-13.74","increase"
"2052","2018-12-11 00:00:00","2733.795685573395","47613494282.24973","2081515535.4562895","-2.03","-10.30","decrease"
"2053","2018-12-12 00:00:00","2704.5472138281","47108344279.90061","2177800070.0343494","-1.07","-12.78","decrease"
"2054","2018-12-13 00:00:00","2721.483122803044","47397645019.36084","2020109511.5357804","0.63","-7.64","increase"
"2055","2018-12-14 00:00:00","2604.050766407963","45302022958.4312","2071244696.8575845","-4.32","-4.02","decrease"
"2056","2018-12-15 00:00:00","2555.1116933936146","44482140802.30526","2115991783.8049533","-1.88","-4.57","decrease"
"2057","2018-12-16 00:00:00","2559.360687538404","44619362650.02977","1670531301.5987499","0.17","-4.87","increase"
"2058","2018-12-17 00:00:00","2556.2075082239194","44536705431.22526","1567442965.089254","-0.12","-8.39","decrease"
"2059","2018-12-18 00:00:00","2779.4693880689924","48470000566.852806","2712113728.696728","8.73","1.67","increase"
"2060","2018-12-19 00:00:00","2889.053001163938","50356410489.26253","3081144185.834201","3.94","6.82","increase"
"2061","2018-12-20 00:00:00","2921.233161958848","50985262945.352394","3740162129.4869804","1.11","7.34","increase"
"2062","2018-12-21 00:00:00","3208.951173810056","55714315166.80733","4836066001.967256","9.85","23.23","increase"
"2063","2018-12-22 00:00:00","3044.34675807043","53125047744.09938","3810041486.797885","-5.13","19.15","decrease"
"2064","2018-12-23 00:00:00","3135.581506207145","54505446051.8603","2824980047.653058","3.00","22.51","increase"
"2065","2018-12-24 00:00:00","3116.9840095043246","54311413872.116356","2779174798.2344437","-0.59","21.94","decrease"
"2066","2018-12-25 00:00:00","3161.4452203117016","55232143254.89768","3947643428.756292","1.43","13.74","increase"
"2067","2018-12-26 00:00:00","2962.3265798551683","51497515998.85942","3301103114.0995765","-6.30","2.54","decrease"
"2068","2018-12-27 00:00:00","2989.37648583879","52151427559.45488","2820958267.7445803","0.91","2.33","increase"
"2069","2018-12-28 00:00:00","2836.9481415887285","49665451635.99813","2677585109.795419","-5.10","-11.59","decrease"
