"ID","Date","Price (GBP)","Market Cap (GBP)","Total Volume","% 24hr Change","% 7d Change","Class"
"2320","2021-12-13 00:00:00","3120.248404749585","369766420403.5264","10597138057.143034","1.49","-1.64","increase"
"2321","2021-12-14 00:00:00","2863.09562790813","339930914510.7893","18231941557.29944","-8.24","-12.66","decrease"
"2322","2021-12-15 00:00:00","2916.070152011394","345898491853.21826","15695358286.133736","1.85","-10.39","increase"
"2323","2021-12-16 00:00:00","3027.0396059823856","359269862659.22034","20263035954.552685","3.81","-9.78","increase"
"2324","2021-12-17 00:00:00","2981.024959698023","353807529262.4317","14386300659.60929","-1.52","-5.10","decrease"
"2325","2021-12-18 00:00:00","2936.717477588208","349223733582.3352","17536446745.857006","-1.49","-0.53","decrease"
"2326","2021-12-19 00:00:00","2994.3179607817283","355713096588.53864","14138595624.360176","1.96","-2.61","increase"
"2327","2021-12-20 00:00:00","2970.337923865558","353295896022.78064","12066303035.015802","-0.80","-4.80","decrease"
"2328","2021-12-21 00:00:00","2990.7521996769974","356792842632.9503","16230701393.22317","0.69","4.46","increase"
"2329","2021-12-22 00:00:00","3042.089183134043","362175114930.3833","12533103718.698528","1.72","4.32","increase"
"2330","2021-12-23 00:00:00","2989.818515363668","355919262395.0139","10500506425.439108","-1.72","-1.23","decrease"
"2331","2021-12-24 00:00:00","3068.2902032451357","364218932149.70044","13852490780.948338","2.62","2.93","increase"
"2332","2021-12-25 00:00:00","3029.0347991072244","360410116855.69006","9973094761.964708","-1.28","3.14","decrease"
"2333","2021-12-26 00:00:00","3070.457428084137","365111669898.0414","8865995506.639078","1.37","2.54","increase"
"2334","2021-12-27 00:00:00","3040.0713884952197","361671988177.0772","8814850903.513004","-0.99","2.35","decrease"
"2335","2021-12-28 00:00:00","3009.247186048323","357854374572.9391","8722786139.528463","-1.01","0.62","decrease"
"2336","2021-12-29 00:00:00","2834.0163042687645","337905850253.8625","13405481763.496574","-5.82","-6.84","decrease"
"2337","2021-12-30 00:00:00","2701.0074159680958","320224903645.87463","11508993913.510597","-4.69","-9.66","decrease"
"2338","2021-12-31 00:00:00","2752.2953550176276","327248271548.9716","9961192232.289204","1.90","-10.30","increase"
"2339","2022-01-01 00:00:00","2724.310461201804","325012487775.3757","10566730732.652988","-1.02","-10.06","decrease"
"2340","2022-01-02 00:00:00","2793.7139161822643","332412859393.49567","7351820286.957868","2.55","-9.01","increase"
